# T                    FRAW                 FCOR                 ARCLENGTH             MOVING   CADENCENO  
  2168.6006287880446   0.956779680047155    0.9869851288443117   3.389251609925424     0        100798     
  2168.621060473939    0.9447215364969924   0.99051584594047     3.183213837041678     0        100799     
  2168.6414920593743   0.933189851929392    1.000351158181121    2.969143074024366     0        100800     
  2168.661923844804    0.9173960360826606   1.0009312249770153   2.7914619875030344    0        100801     
  2168.682355529774    0.9049623251468663   1.0055579330739177   2.6020248060341005    0        100802     
  2168.702787114511    0.8865955478803288   1.0051983289624138   2.4194693304032775    0        100803     
  2168.7232188990165   0.8723615122645398   1.0169614093595811   2.2182631076443333    0        100804     
  2168.743650583281    0.8409567307780634   1.0097683573103444   2.026624736319572     0        100805     
  2168.7640821673194   0.8217893085345189   1.0212376192960024   1.8210088345337452    0        100806     
  2168.7845139508863   0.7919413252489953   1.027139770065732    1.5970103882380697    0        100807     
  2168.825377217334    1.02682919762971     1.021186633890713    3.9872115380851585    0        100809     
  2168.8458090002096   1.0049209505148307   1.0142223863113686   3.741504618038345     0        100810     
  2168.8662405826108   0.9858232414258186   1.0068904415839661   3.51113429512425      0        100811     
  2168.88667226502     0.9672101404235974   1.007548270254271    3.2705518712141655    0        100812     
  2168.907104046957    0.9431144648062546   1.0065308780563773   3.0107034158939565    0        100813     
  2168.927535628667    0.9254619354095047   1.013069901963749    2.7567294656612193    0        100814     
  2168.947967410146    0.8957071234693483   1.0043880577208606   2.5188992690375414    0        100815     
  2168.968399091391    0.8648098302526611   1.0014220665925115   2.2648852441422864    0        100816     
  2168.9888306721623   0.8386809432541756   1.0085922448652658   2.017386593885552     0        100817     
  2169.0092624529425   0.797630795813366    1.0005862242263697   1.7696446338349834    0        100818     
  2169.029694133249    0.7611206464874248   0.9993141191587437   1.5349592977187285    0        100819     
  2169.070557493178    0.9969609028423928   1.0047354910827102   3.777139965225793     0        100821     
  2169.0909891727933   0.974617005794631    0.9950276639385625   3.516371099913229     0        100822     
