T,FRAW,FCOR,ARCLENGTH,MOVING,CADENCENO
2323.6711186708562,0.5938294895084081,0.8153379775391386,3.788429501055551,0,108387
2323.6915503368436,0.561675666646284,0.8089704402011886,3.882100680998678,0,108388
2323.732413967664,1.0964194103371383,0.8134362963977556,0.7662320871613605,0,108390
2323.75284563296,1.075462071927689,0.8134758393116411,0.9575987749914823,0,108391
2323.773277497792,1.0617397325368485,0.8159477428827654,1.110820051938428,0,108392
2323.8141411267497,1.0371229049793818,0.8149174960823153,1.4120161351265335,0,108394
2323.834572790882,1.0243180908156821,0.8172859291352828,1.5377382903171646,0,108395
2323.8550045547745,0.9996075521773972,0.8123587036684353,1.6874787221235155,0,108396
2323.8754364184424,0.9890813042991558,0.8191451724967858,1.8570042587577014,0,108397
2323.895868081876,0.9573123592321757,0.8114265858292653,2.0299496754295334,0,108398
2323.9162998450774,0.9293286805555183,0.8115617283761787,2.2466673984531353,0,108399
2323.9367317080396,0.9123851730512633,0.814157490085115,2.397399847718199,0,108400
2323.9571633707747,0.8753644716104934,0.8055662108169852,2.551915532210392,0,108401
2323.9775951330375,0.8570135946105605,0.8170942349890054,2.720608188045275,0,108402
2323.9980269953085,0.834638873925624,0.824019629017549,2.880895281226347,0,108403
2324.018458757346,0.7930866283710184,0.8132242691180382,3.0151798190538055,0,108404
2324.0388904191495,0.7637876468051145,0.8141782808989089,3.1465289785200143,0,108405
2324.059322280482,0.7348597479634557,0.8098978366170849,3.250756281761032,0,108406
2324.0797540418207,0.7040902458182531,0.8167678314615522,3.4002492371584956,0,108407
2324.100185702686,0.6620421770783002,0.8176807389459934,3.554488253258443,0,108408
2324.12061756356,0.6195908135191268,0.8134512529497977,3.694517005705543,0,108409
2324.1410493239673,0.5800289428363322,0.8142856918687537,3.8335650449745384,0,108410
2324.161480984374,0.539005977352926,0.8208419750061967,3.972174020278205,0,108411
2324.1819128443094,0.4823866436252064,0.8099178446248145,4.114347368313977,0,108412
