# TIME                 APTFLUX     APTFLUX_ERR   DETFLUX      DETFLUX_ERR    CENT_ROW        CENT_COL       
  2153.603679142645    1550.4668   5.645437      0.96194416   0.003374732    -0.10745227     0.086424604    
  2153.6241110923365   1552.0919   5.6458635     0.96291167   0.0033783817   -0.09919427     0.07428879     
  2153.644543141105    1551.1394   5.6458354     0.9618772    0.0033747356   -0.11165896     0.06523597     
  2153.664975089865    1550.9288   5.64587       0.96170366   0.0033741475   -0.09619585     0.05537291     
  2153.685407038167    1561.4132   5.646404      0.968713     0.0033990608   -0.07794701     0.05766955     
  2153.7058389855374   1574.5239   5.647098      0.97597957   0.0034249793   -0.08580009     0.039894253    
  2153.726270932908    1543.6389   5.6446867     0.9571118    0.003357333    -0.065458976    0.036789127    
  2153.7467028798055   1549.346    5.645307      0.96055675   0.0033697875   -0.06756505     0.035406522    
  2153.7671348262447   1540.7328   5.6451554     0.95526254   0.0033511242   -0.07510408     0.04104652     
  2153.787566772211    1547.3978   5.6457567     0.9593451    0.0033658047   -0.06707142     0.035105065    
  2153.8079988177196   1562.592    5.647157      0.9686648    0.0033993456   -0.06864788     0.03290518     
  2153.8284306632268   1572.8022   5.646739      0.97579175   0.0034241024   -0.07333874     0.055147644    
  2153.8692946519077   1565.3601   5.6474624     0.97131145   0.0034088176   -0.20327985     0.09469348     
  2153.889726496018    1601.5059   5.6482444     0.99318004   0.003486048    -0.08930441     0.052716542    
  2153.91015843919     1600.4045   5.649283      0.9926652    0.0034848815   -0.10119911     0.06356685     
  2153.9305904823705   1595.7444   5.648382      0.9897741    0.003474178    -0.095928244    0.060767792    
  2153.951022324618    1609.3276   5.649062      0.9984222    0.0035049554   -0.062009044    0.047173638    
  2153.971454266866    1598.5109   5.648575      0.9909237    0.0034783317   -0.1094393      0.053946536    
  2153.9918863086423   1585.5474   5.64753       0.9835943    0.0034519653   -0.10175653     0.0715307      
  2154.0123181499584   1580.3221   5.648151      0.97958964   0.003438289    -0.11910625     0.058524005    
  2154.0327500908024   1583.4432   5.648181      0.98168063   0.0034456467   -0.10504189     0.054535277    
  2154.053182031188    1595.2811   5.6479244     0.9893161    0.003472289    -0.10189511     0.05980181     
  2154.073613971108    1582.007    5.647946      0.9813674    0.0034444036   -0.0958886      0.064015076    
  2154.0940459105623   1566.2384   5.6471224     0.9711974    0.0034082122   -0.12119369     0.07320878     
  2154.1144778495436   1564.9849   5.647389      0.97024524   0.0034050315   -0.12456841     0.067871295    
  2154.1349097880666   1586.6985   5.6481023     0.9839671    0.003453624    -0.111825466    0.06502444     
  2154.1553417265823   1577.4567   5.6477094     0.97806233   0.00343266     -0.11206373     0.060985763    
  2154.175773664174    1576.2997   5.647927      0.9774334    0.0034305844   -0.10555877     0.059643544    
  2154.1962056017655   1556.3938   5.6470795     0.96499985   0.0033864374   -0.104563065    0.05749927     
  2154.216637538426    1562.5992   5.6468034     0.969359     0.0034015684   -0.079987824    0.056513622    
  2154.2370695750797   1543.4268   5.6459217     0.9574256    0.0033591685   -0.103385024    0.073811255    
  2154.2575014112736   1539.9296   5.6455874     0.9549263    0.0033502013   -0.098275945    0.057978917    
  2154.277933446996    1561.3947   5.646738      0.96818227   0.0033973998   -0.081008546    0.04632307     
  2154.2983653822594   1615.2811   5.65074       1.0018462    0.0035180198   -0.07378727     0.046774406    
  2154.3187972170563   1702.2799   5.655488      1.0554224    0.0037092688   -0.075829186    0.0356649      
  2154.3392292513818   1619.6696   5.651362      1.0040083    0.003526       -0.07539084     0.03347138     
  2154.359661185248    1600.3833   5.65025       0.9927461    0.0034857623   -0.06562192     0.046216022    
  2154.380093018648    1582.9939   5.6485333     0.9815625    0.0034454467   -0.06484572     0.036308676    
  2154.4005250515766   1568.7521   5.6476912     0.97307956   0.0034151613   -0.06995791     0.048369624    
  2154.4209569845116   1604.5886   5.6493316     0.99524957   0.0034939847   -0.061052203    0.040925372    
  2154.4413888165145   1579.8951   5.6478295     0.97961766   0.0034381917   -0.08992579     0.049723927    
  2154.4618208485117   1588.7054   5.6498923     0.98497224   0.0034582473   -0.10446017     0.05475232     
  2154.4822527800497   1596.7014   5.649016      0.9902067    0.0034760865   -0.09756691     0.05760445     
  2154.5026847106565   1597.6799   5.649447      0.99136937   0.0034804335   -0.086840115    0.06647847     
  2154.523116641256    1600.6555   5.6499705     0.99284554   0.003485939    -0.09671903     0.061696313    
  2154.543548571397    1594.9269   5.648632      0.9893474    0.003472834    -0.10642901     0.073012926    
  2154.5639805010724   1609.2664   5.6501107     0.99915344   0.0035081734   -0.14157113     0.08989228     
  2154.584412430275    1583.4155   5.649285      0.9842515    0.0034553453   -0.12820593     0.104549594    
  2154.604844359019    1577.5714   5.6487927     0.9810234    0.0034437126   -0.13707101     0.10632579     
  2154.625276287763    1588.2233   5.649215      0.987454     0.0034665454   -0.14880045     0.101600826    
  2154.645708315569    1587.5432   5.6487494     0.98759127   0.0034667414   -0.15036783     0.106696144    
  2154.6661401429155   1593.5404   5.6501045     0.9923764    0.0034843744   -0.16244443     0.11694993     
  2154.6865720702626   1568.1549   5.647789      0.97485054   0.0034214356   -0.16062224     0.099256456    
  2154.7070040971375   1588.0878   5.6491113     0.9844102    0.0034557965   -0.13114624     0.06534663     
  2154.727435923087    1555.4363   5.6485343     0.966948     0.003394148    -0.15334168     0.09920241     
  2154.747867849037    1549.5616   5.647563      0.96256036   0.0033781657   -0.16625768     0.09378273     
  2154.788731699533    1543.3046   5.646985      0.9600375    0.003368967    -0.15541433     0.10484626     
  2154.809163724087    1549.0192   5.647521      0.9622356    0.003377001    -0.14707229     0.093648575    
  2154.8295955481663   1554.6681   5.6479707     0.96567583   0.0033893443   -0.14555746     0.093332924    
  2154.850027471788    1546.4016   5.6479945     0.9599918    0.0033694087   -0.13405113     0.09080081     
  2154.8704594954106   1550.2537   5.647497      0.962548     0.0033780832   -0.14676498     0.08927249     
  2154.890891318093    1545.1042   5.646827      0.9584781    0.0033634005   -0.13917534     0.08261903     
  2154.9113232407835   1568.0579   5.649001      0.9723282    0.0034133154   -0.119225375    0.07086694     
  2154.9317552625434   1563.0806   5.648441      0.96930814   0.0034023763   -0.12555385     0.082353376    
  2154.9521870842946   1564.8838   5.648915      0.97044826   0.0034066641   -0.14089404     0.07905114     
  2154.972619005588    1575.6168   5.6489797     0.977576     0.0034317249   -0.139959       0.08376281     
  2154.993051025951    1582.8339   5.649396      0.9826889    0.0034499273   -0.14380059     0.08896735     
  2155.013482846305    1597.1191   5.6503463     0.99250525   0.003484976    -0.1526091      0.09599848     
  2155.0339147666673   1604.8503   5.6509676     0.9971544    0.0035016853   -0.14892413     0.09538295     
  2155.054346786099    1599.4758   5.6500993     0.9938301    0.0034894755   -0.14470354     0.09657031     
  2155.074778705057    1612.3481   5.651425      1.001328     0.0035166265   -0.16021855     0.08948693     
  2155.0952105235556   1598.1594   5.649988      0.9945057    0.0034917789   -0.17196023     0.112613685    
  2155.1156425420486   1587.2166   5.649555      0.9878236    0.0034680518   -0.16921003     0.112926796    
  2155.136074459617    1593.1129   5.6500688     0.99003667   0.003476137    -0.17899776     0.10172332     
  2155.1565062771842   1588.0553   5.650132      0.9879609    0.0034688879   -0.18062519     0.112668395    
  2155.1769382942875   1570.9219   5.6488547     0.9770968    0.0034299667   -0.18403305     0.11159065     
  2155.197370210917    1579.0615   5.6493983     0.9833712    0.0034523243   -0.1767752      0.121269435    
  2155.217802026622    1550.7996   5.648271      0.9638351    0.0033830637   -0.19383001     0.10718342     
  2155.238234042321    1562.026    5.648323      0.97191286   0.003411448    -0.18605483     0.11557976     
  2155.2586659580265   1554.2212   5.6486773     0.9670191    0.0033944836   -0.18618636     0.11519292     
  2155.2790977728      1564.7909   5.648737      0.9731519    0.0034160474   -0.17445135     0.107332245    
  2155.2995297871093   1543.3278   5.648476      0.96032584   0.0033708685   -0.16910475     0.110702015    
  2155.3199617014106   1563.3989   5.6483097     0.97211      0.0034121317   -0.1629233      0.102066025    
  2155.340393614788    1536.7172   5.64802       0.95593196   0.0033551743   -0.1631211      0.10606935     
  2155.360825528158    1551.0863   5.647686      0.9640298    0.0033833967   -0.18094808     0.10339551     
  2155.3812574410695   1549.9835   5.6477923     0.96511936   0.0033872842   -0.18735932     0.12273385     
  2155.4016894530505   1543.339    5.6484566     0.9596917    0.0033686308   -0.20936374     0.116769545    
  2155.42212126503     1542.8845   5.6478806     0.9607459    0.0033719873   -0.22257859     0.1339039      
  2155.4425531765373   1533.3785   5.647471      0.9556239    0.0033537673   -0.2396801      0.14683412     
  2155.462985187587    1558.5544   5.6487737     0.9704271    0.0034065046   -0.24706668     0.1408585      
  2155.483416998628    1560.2683   5.648197      0.9715841    0.003410218    -0.22340626     0.1345049      
  2155.5038489087456   1566.2592   5.6491084     0.97572863   0.0034253178   -0.2503736      0.14690007     
  2155.5242808183975   1566.689    5.6491914     0.97659576   0.003428412    -0.26681536     0.15781404     
  2155.5447127280495   1565.4515   5.6488905     0.9766547    0.0034284364   -0.28497523     0.17148535     
  2155.5651446372285   1572.6481   5.6488333     0.9813219    0.0034447853   -0.2812606      0.17225547     
  2155.5855766454843   1591.7687   5.651126      0.9920423    0.0034838312   -0.2756004      0.15914953     
  2155.606008453731    1570.2875   5.6494894     0.9793453    0.0034382462   -0.29829592     0.17249043     
  2155.6264403615205   1579.4219   5.6502204     0.98474467   0.0034576491   -0.28373656     0.16531472     
  2155.646872368845    1586.2538   5.650628      0.9887539    0.003471977    -0.29391378     0.1661222      
  2155.667304176168    1579.1511   5.650561      0.98502266   0.0034588338   -0.2837811      0.16969615     
  2155.687736082553    1580.4081   5.6500993     0.98591465   0.0034616832   -0.29278135     0.17354098     
  2155.7081680884803   1575.8217   5.6502986     0.982133     0.0034485266   -0.2895996      0.16344756     
  2155.728599894399    1564.9023   5.649063      0.9755665    0.003424721    -0.2888969      0.16537672     
  2155.74903179986     1570.4071   5.6493526     0.98017126   0.0034410625   -0.2674717      0.1703969      
  2155.7694638043904   1554.3406   5.648996      0.9694364    0.003403161    -0.2928482      0.17082922     
  2155.7898956089193   1556.963    5.649078      0.9715874    0.0034107615   -0.3071575      0.1803196      
  2155.830759516575    1560.9121   5.649689      0.9784992    0.0034353968   -0.3578894      0.23372498     
  2155.8511913197      1560.8047   5.6502867     0.9670789    0.0033956608   -0.028799322    -0.0011138272  
  2155.8716232228326   1565.2306   5.6512356     0.96970934   0.0034054685   -0.06031462     0.013335191    
  2155.8920552250347   1593.1499   5.652032      0.9869054    0.003466347    -0.07632804     0.012443977    
  2155.912487127229    1554.092    5.6493874     0.96347404   0.0033824649   -0.08371567     0.04354921     
  2155.932918928498    1564.7407   5.649775      0.9700076    0.0034056355   -0.06813607     0.032809585    
  2155.953350929769    1561.7927   5.6499033     0.9678089    0.0033979935   -0.07150393     0.025464155    
  2155.973782830566    1559.5259   5.649364      0.9665491    0.003393246    -0.08805266     0.03837364     
  2155.994214730905    1563.4414   5.650189      0.9692803    0.0034033316   -0.08257396     0.04282321     
  2156.014646630778    1558.4867   5.650014      0.9658919    0.003391329    -0.08003196     0.033641238    
  2156.035078530178    1583.6853   5.6506195     0.9819169    0.0034479639   -0.05665516     0.029878646    
  2156.0555105291205   1592.4102   5.651466      0.9868323    0.003465743    -0.08001561     0.030100035    
  2156.0759423280615   1596.2211   5.651789      0.9894354    0.0034750837   -0.086415984    0.039546203    
  2156.0963742260647   1604.4441   5.6522727     0.9949971    0.0034949167   -0.07835125     0.046423946    
  2156.116806224076    1597.1785   5.6519327     0.9906401    0.0034794032   -0.101758875    0.06336531     
  2156.13723802162     1612.4323   5.6530194     0.9997362    0.0035120267   -0.09440663     0.049669504    
  2156.1576699186917   1611.5988   5.6526117     0.9993962    0.003510579    -0.1032362      0.05903307     
  2156.178101915306    1608.4025   5.65253       0.9971898    0.0035027782   -0.12628542     0.06795457     
  2156.198533711453    1598.3267   5.6517854     0.990568     0.0034790596   -0.13584974     0.06252215     
  2156.2189656071278   1593.1841   5.6520305     0.98772      0.0034692073   -0.1294573      0.07104908     
  2156.2393976028106   1594.3607   5.651967      0.98845947   0.0034717657   -0.119606994    0.062465165    
  2156.2598293975607   1582.317    5.651495      0.980938     0.0034450602   -0.13499147     0.076086044    
  2156.280261292304    1589.8735   5.6517825     0.9857878    0.0034622687   -0.13053945     0.07909627     
  2156.3006931865893   1587.7869   5.651697      0.9842109    0.0034566782   -0.13679491     0.071414106    
  2156.321125079943    1566.6824   5.6505675     0.97248614   0.0034148165   -0.15008377     0.085803285    
  2156.4028526510156   1572.2806   5.651288      0.9744201    0.0034220438   -0.14027886     0.067202136    
  2156.423284642973    1562.2449   5.6508856     0.9692038    0.0034034825   -0.14179073     0.08270209     
  2156.443716433998    1572.9846   5.6510935     0.97478116   0.003423194    -0.14337794     0.06676764     
  2156.464148325016    1541.3645   5.6489916     0.95671356   0.0033584954   -0.1623814      0.08522491     
  2156.4845803155767   1545.9546   5.650087      0.9606186    0.0033728578   -0.15981324     0.09474075     
  2156.50501210567     1560.4241   5.650832      0.9697881    0.003405502    -0.17135237     0.10001812     
  2156.5254439952914   1542.636    5.650451      0.95783234   0.0033632915   -0.16508265     0.08927003     
  2156.545875984455    1555.4885   5.650335      0.9661757    0.0033925183   -0.17597829     0.09609912     
  2156.5663077731515   1589.4291   5.6524014     0.98845303   0.0034720097   -0.16451299     0.104189515    
  2156.586739761842    1582.775    5.6520066     0.98354256   0.0034545201   -0.17516924     0.09986674     
  2156.6071716500737   1556.4777   5.6500244     0.9672119    0.0033959702   -0.1944686      0.10589397     
  2156.627603437373    1599.5414   5.6533437     0.994069     0.003492318    -0.17932881     0.102191895    
  2156.648035424667    1599.7906   5.653356      0.99406374   0.0034923074   -0.17556879     0.09947138     
  2156.6684673115014   1602.607    5.6531157     0.9966366    0.0035011978   -0.18850568     0.111491166    
  2156.6888990978696   1610.38     5.653287      1.0009632    0.0035165036   -0.18867819     0.10661356     
  2156.709331084232    1593.9066   5.6530256     0.9904506    0.0034794107   -0.20413482     0.10865457     
  2156.7297629696695   1607.0933   5.6529083     1.000138     0.003513369    -0.20618595     0.12389527     
  2156.7501948546414   1606.781    5.6535983     1.0003777    0.0035146398   -0.19066583     0.12338219     
  2156.770626739606    1590.2977   5.6528454     0.98866755   0.003473036    -0.23072043     0.1213042      
  2156.7910586241123   1583.1217   5.6527095     0.98658776   0.0034656466   -0.22039945     0.14143203     
  2156.811490508153    1580.2465   5.6521583     0.98319393   0.0034533883   -0.23128869     0.12904021     
  2156.8319223917206   1571.132    5.6518464     0.9787251    0.003437502    -0.23000653     0.1403456      
  2156.85235427483     1571.5684   5.652503      0.97805655   0.003435553    -0.25446343     0.13864547     
  2156.8727861574735   1561.5925   5.650842      0.9726661    0.0034156146   -0.2606147      0.14844796     
  2156.8932181401105   1567.536    5.651798      0.9784738    0.0034365898   -0.2664828      0.17094257     
  2156.913649921822    1562.9926   5.65177       0.97461957   0.0034230363   -0.2806497      0.165196       
  2156.9340818035344   1568.6583   5.6514745     0.97866356   0.0034370597   -0.2784231      0.16963333     
  2156.9545137847745   1535.6189   5.6493077     0.9583903    0.00336457     -0.320386       0.185029       
  2156.9749455655547   1546.0844   5.650515      0.96502954   0.0033886018   -0.33612785     0.19118315     
  2156.99537744587     1545.3757   5.6503778     0.96616024   0.0033924899   -0.36672294     0.21363223     
  2157.0158093257123   1529.3722   5.6496224     0.9566611    0.0033586863   -0.38755223     0.22279906     
  2157.0362412050963   1533.1161   5.6492686     0.95919746   0.0033673802   -0.39651537     0.22689317     
  2157.0566730844803   1521.614    5.6492176     0.95509964   0.0033529638   -0.4277777      0.24591435     
  2157.0771049633913   1527.2202   5.6492186     0.95951355   0.0033684599   -0.445597       0.24966715     
  2157.0975368413783   1514.232    5.6493535     0.95340985   0.0033471123   -0.47159776     0.26023883     
  2157.1179687193653   1513.9043   5.6485405     0.95724124   0.0033600794   -0.51159817     0.28642973     
  2157.1384005968794   1517.9498   5.648696      0.96204615   0.0033770385   -0.54425037     0.3016326      
  2157.1588324744007   1528.3307   5.649603      0.97085714   0.0034085144   -0.5630153      0.32006794     
  2157.179264450984    1518.775    5.6489043     0.9665458    0.0033929588   -0.59840834     0.32858756     
  2157.199696227108    1540.9061   5.6500797     0.9792029    0.0034381053   -0.58639723     0.3206424      
  2157.220128103232    1551.523    5.6509075     0.98783773   0.0034689314   -0.6077412      0.33559588     
  2157.2405600788843   1531.3776   5.650678      0.98327404   0.0034527653   -0.6578604      0.36997893     
  2157.301855703059    1634.156    5.655901      1.0087763    0.0035455902   0.2741472       -0.19778681    
  2157.322287576855    1619.0568   5.6555533     0.9994908    0.0035127385   0.26803347      -0.18974742    
  2157.3427193506504   1625.8037   5.6562247     1.0037194    0.003528019    0.2913032       -0.19181798    
  2157.3631513235086   1613.1152   5.6557198     0.9957975    0.003499861    0.27465793      -0.19112502    
  2157.3835831963734   1615.385    5.655454      0.9972788    0.0035049028   0.27090654      -0.18542312    
  2157.4040149687717   1592.581    5.6542463     0.98321027   0.0034547213   0.22226624      -0.16866285    
  2157.4244469406985   1595.7452   5.655251      0.98565024   0.0034639102   0.18281737      -0.13983461    
  2157.4448788121663   1594.6044   5.6544433     0.9858538    0.0034641307   0.1385018       -0.12032209    
  2157.4653105836333   1591.2178   5.6541386     0.98495626   0.0034607905   0.1087955       -0.08824437    
  2157.485742554163    1587.8705   5.654672      0.9835274    0.0034560962   0.07119324      -0.07202631    
  2157.5061744246996   1575.4569   5.653486      0.97591007   0.003428609    0.018701522     -0.034515988   
  2157.526606194304    1580.9642   5.6542506     0.97954315   0.0034418388   0.0032548872    -0.02047072    
  2157.5470381639025   1585.0762   5.6547513     0.9819063    0.0034504477   -0.009363383    -0.018306386   
  2157.567470033042    1571.6481   5.6536217     0.9736531    0.0034207623   -0.056101672    0.009889999    
  2157.5879019021813   1554.2681   5.652371      0.9634368    0.0033841203   -0.07313254     0.034000665    
  2157.608333770382    1571.7032   5.653614      0.9739663    0.003421858    -0.09997284     0.041205596    
  2157.6287656385903   1547.6471   5.6524687     0.959336     0.0033697744   -0.123772845    0.062406655    
  2157.649197505867    1558.8296   5.6527996     0.96585625   0.0033928761   -0.16847521     0.068880506    
  2157.6696293731366   1564.1204   5.653089      0.9706431    0.0034098658   -0.17602086     0.08733527     
  2157.6900612399477   1581.1167   5.654341      0.98336524   0.0034553239   -0.19948202     0.1156719      
  2157.710493106293    1593.3958   5.654679      0.99026036   0.0034797597   -0.22376114     0.11591721     
  2157.7309249721657   1586.3855   5.654569      0.98779434   0.0034710267   -0.23256569     0.13711908     
  2157.833084396436    1629.6097   5.657004      1.0075554    0.0035419897   0.14947142      -0.11959782    
  2157.8535161599793   1635.6688   5.6570835     1.0119882    0.003557623    0.12905173      -0.102722816   
  2157.873948023531    1627.6211   5.6565905     1.0069038    0.0035394405   0.11134425      -0.109219156   
  2157.8943799861518   1622.4535   5.6561875     1.0041143    0.003529383    0.09159445      -0.100043185   
  2157.914811748764    1610.2783   5.6558185     0.9972857    0.0035051527   0.071072355     -0.077332      
  2157.9352436104527   1608.3807   5.656288      0.99629974   0.0035019782   0.058733642     -0.06778428    
  2157.9556755721424   1613.9084   5.6567807     0.99975103   0.0035144156   0.053148158     -0.061900113   
  2157.9761073333575   1594.1996   5.655537      0.9875288    0.0034706877   0.025821118     -0.043513693   
  2157.9965391945807   1603.8071   5.6562524     0.9934864    0.003492067    0.039990444     -0.052976534   
  2158.0169711548733   1570.0217   5.6541057     0.972688     0.0034176644   -0.012102234    -0.0133449845  
  2158.037402915157    1577.772    5.655258      0.9773866    0.0034348732   -0.035759114    -0.003192988   
  2158.0578347747505   1576.6863   5.655335      0.9766886    0.003432467    -0.043231886    -0.0011475419  
  2158.078266734112    1571.5931   5.6561275     0.9739949    0.0034234799   -0.061222617    0.022170441    
  2158.0986985929994   1574.654    5.654497      0.9755594    0.0034279905   -0.073532455    0.02051137     
  2158.119130351428    1568.3395   5.654527      0.9720113    0.0034155413   -0.086467676    0.03712468     
  2158.139562309625    1571.552    5.6543574     0.97399944   0.0034224244   -0.10019869     0.044525266    
  2158.1599941673485   1559.2715   5.653418      0.966482     0.0033954456   -0.12110738     0.058975417    
  2158.1804259248456   1575.404    5.6550097     0.97638774   0.0034312122   -0.14117569     0.06970936     
  2158.200857881646    1566.3578   5.6548877     0.97182864   0.003415117    -0.17457202     0.084885776    
  2158.221289738205    1563.6124   5.6544137     0.9719166    0.0034151396   -0.18625489     0.10602761     
  2158.241721494538    1572.8018   5.655609      0.9768567    0.0034332243   -0.18996695     0.09962519     
  2158.262153450174    1586.1049   5.6557236     0.985182     0.0034625537   -0.20972437     0.10625306     
  2158.2825853055692   1587.5446   5.6559777     0.98747677   0.003470775    -0.2066821      0.11902491     
  2158.303017060738    1585.5381   5.6559234     0.9856338    0.003464264    -0.23582374     0.1221246      
  2158.32344901521     1632.2305   5.658694      1.0162132    0.0035734926   -0.25543013     0.14343862     
  2158.343880869441    1622.0189   5.65747       1.0114664    0.0035560317   -0.27599064     0.16539347     
  2158.364312823447    1620.9734   5.657786      1.0090928    0.003547885    -0.2906315      0.15300903     
  2158.3847445767533   1619.7067   5.6581526     1.0089017    0.003547443    -0.31017798     0.16483603     
  2158.40517642982     1614.428    5.6586843     1.0057988    0.0035368649   -0.30806395     0.16592453     
  2158.425608382662    1604.7612   5.656682      1.0006473    0.0035175048   -0.3186024      0.17753144     
  2158.446040134804    1599.0647   5.6577206     0.9967928    0.0035045985   -0.33406022     0.17919198     
  2158.466471986707    1590.7633   5.656556      0.9927344    0.0034896114   -0.35846835     0.19744556     
  2158.486903938385    1586.3733   5.6564984     0.9900119    0.0034800058   -0.35894844     0.19764729     
  2158.5073356893627   1588.7246   5.65665       0.99352574   0.0034924513   -0.39365107     0.22423752     
  2158.527767540101    1581.678    5.6564074     0.99081653   0.0034827783   -0.42600006     0.23288867     
  2158.548199390614    1565.4402   5.655868      0.98465544   0.003460792    -0.42552373     0.2657919      
  2158.5686312404287   1565.4213   5.6548653     0.9837297    0.003456925    -0.47376755     0.24731        
  2158.589063090003    1532.7264   5.6533103     0.9686771    0.0034030925   -0.5236774      0.28175288     
  2158.6094950393526   1531.1018   5.653333      0.9710234    0.0034113491   -0.5695024      0.30439666     
  2158.629926788002    1503.5592   5.6526027     0.95756036   0.0033636168   -0.61563265     0.3297437      
  2158.6503586364124   1487.5928   5.651718      0.95104384   0.0033402035   -0.6553064      0.34543237     
  2158.670790584598    1479.2461   5.651278      0.94919115   0.003333437    -0.6807913      0.3592214      
  2158.6912223320833   1469.2631   5.6503944     0.9487469    0.003331356    -0.7052902      0.38539302     
  2158.7116541793293   1487.7773   5.652118      0.96015185   0.0033724308   -0.6806171      0.38734296     
  2158.7729497189866   1583.7827   5.657587      0.9810199    0.0034490617   -0.008943628    -0.03321631    
  2158.793381664611    1583.5975   5.6567416     0.98092896   0.0034482267   -0.0146028325   -0.02577641    
  2158.813813410001    1600.6707   5.658923      0.9917294    0.0034875374   -0.024105089    -0.0068160547  
  2158.8342452549186   1609.1195   5.659727      0.99682444   0.003505953    -0.045282915    -0.0038218133  
  2158.854677199379    1632.247    5.6602774     1.0111976    0.0035568504   -0.047723647    -0.0024223118  
  2158.8751089436046   1626.1935   5.659647      1.0074211    0.0035431725   -0.061125178    0.0013685528   
  2158.895540887592    1629.2118   5.659898      1.0097972    0.0035516866   -0.06474141     0.02403063     
  2158.915972730887    1623.927    5.6600213     1.0061094    0.0035387932   -0.06273542     0.012777451    
  2158.9364045739494   1613.1069   5.659063      0.9993454    0.003514407    -0.0994524      0.031189384    
  2158.956836416539    1628.2352   5.6600213     1.0088878    0.0035485653   -0.11006172     0.041543085    
  2158.9772682589028   1611.5757   5.6581454     0.99905014   0.0035127988   -0.12834342     0.06461363     
  2158.9977001007937   1602.0011   5.657839      0.99296635   0.0034912184   -0.14483966     0.072722234    
  2159.0181319422263   1593.8242   5.657824      0.9880614    0.0034739638   -0.16992748     0.07528222     
  2159.038563783426    1582.8109   5.6573057     0.98260623   0.003454467    -0.18640898     0.09392911     
  2159.05899562416     1604.4404   5.6577873     0.99747473   0.0035070374   -0.19903828     0.1117713      
  2159.079427564422    1584.1196   5.6572304     0.9844961    0.0034610652   -0.22033961     0.11486977     
  2159.099859304457    1571.8176   5.656178      0.97769547   0.0034365177   -0.24469285     0.13059951     
  2159.1202911440196   1573.7031   5.656142      0.9792802    0.0034420658   -0.26384437     0.14051354     
  2159.1407230833574   1550.0613   5.6550097     0.96582437   0.0033940906   -0.30332845     0.16471708     
  2159.1611548219953   1569.6534   5.655162      0.97735524   0.0034347046   -0.29474866     0.15578002     
  2159.181586660634    1549.5603   5.655048      0.9658666    0.003394262    -0.32723004     0.17550589     
  2159.2020185985675   1541.051    5.6547055     0.95972764   0.0033724841   -0.34267873     0.1719119      
  2159.222450336274    1550.3646   5.654237      0.96621364   0.0033949944   -0.34284568     0.1787975      
  2159.2428821737412   1529.3007   5.6541634     0.95553756   0.0033574381   -0.38992432     0.21441345     
  2159.263314010517    1534.9174   5.654512      0.9596226    0.0033719994   -0.39108986     0.21968092     
  2159.2837458470603   1544.3599   5.655131      0.96629226   0.0033958075   -0.41621962     0.22395808     
  2159.3041776833634   1552.6895   5.655351      0.9744427    0.003424584    -0.43582794     0.24436964     
  2159.324609519208    1547.0624   5.654324      0.9735914    0.0034209704   -0.47664127     0.25726625     
  2159.345041354587    1532.7078   5.6536865     0.9674029    0.0033988422   -0.5181329      0.27105147     
  2159.365473189493    1532.0503   5.6534257     0.9686156    0.0034029458   -0.53230387     0.28347766     
  2159.3859050241736   1539.054    5.654526      0.9771072    0.003433447    -0.5689389      0.31511804     
  2159.406336858621    1544.0048   5.6547923     0.9819119    0.0034504924   -0.59955925     0.32546845     
  2159.426768692363    1554.231    5.655696      0.98965806   0.0034782686   -0.62416065     0.3338114      
  2159.44720062588     1543.4099   5.655108      0.98688656   0.0034681673   -0.656952       0.3509804      
  2159.5084961243265   1633.6398   5.660581      1.0120095    0.0035598977   0.04470773      -0.058347132   
  2159.5289278562122   1628.8738   5.660098      1.0090997    0.003549359    0.02315687      -0.03770159    
  2159.5493597878594   1626.9865   5.661008      1.0078793    0.003545636    -0.01612355     -0.02751543    
  2159.5697916190475   1604.6371   5.6597204     0.9941326    0.003496481    -0.056543432    0.009610072    
  2159.590223350002    1616.7676   5.6601353     1.0016046    0.003523019    -0.079753585    0.01845182     
  2159.610655280485    1601.022    5.6589937     0.9920457    0.0034886934   -0.1038826      0.039853778    
  2159.6310871107416   1605.0005   5.658972      0.994949     0.0034988897   -0.13481902     0.07127262     
  2159.651518840532    1605.9448   5.6591706     0.9978222    0.003509117    -0.17436956     0.098459385    
  2159.671950769851    1583.863    5.6577644     0.98436826   0.0034609423   -0.21872665     0.114684895    
  2159.6923825987105   1578.5115   5.6572113     0.981336     0.0034499438   -0.2516382      0.12764668     
  2159.7741099111154   1586.317    5.65834       0.9789332    0.0034421834   0.27517778      -0.207159      
  2159.794541738105    1592.1897   5.6588182     0.98278594   0.0034560228   0.2562393       -0.18803832    
  2159.8149735648694   1601.3939   5.6591406     0.98849064   0.0034762814   0.23186992      -0.18429282    
  2159.835405391401    1590.8907   5.6588755     0.9820985    0.00345364     0.20445134      -0.16944523    
  2159.8558372172265   1597.1156   5.6594334     0.9861545    0.0034682453   0.18991679      -0.15343776    
  2159.8762690430594   1605.567    5.6603312     0.99161214   0.0034879928   0.16685376      -0.14781453    
  2159.896700868194    1629.7015   5.6611304     1.006847     0.0035420817   0.16174087      -0.14135903    
  2159.917132793089    1614.9722   5.660766      0.99831754   0.0035118489   0.14103545      -0.12594385    
  2159.937564517524    1645.5897   5.6621614     1.0177232    0.0035809958   0.118919164     -0.11864343    
