MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1121045008618,14.70,0.06,133.70364,20.10852,56341.34367,0
1121045008618,14.71,0.06,133.70362,20.10854,56341.34986,0
1121045008618,14.73,0.06,133.70363,20.10850,56341.35598,0
1121045008618,14.72,0.06,133.70364,20.10850,56341.36208,0
1121045008618,14.60,0.06,133.70363,20.10853,56352.19435,0
1121045008618,14.60,0.06,133.70364,20.10852,56352.19942,0
1121045008618,14.60,0.06,133.70363,20.10853,56352.20448,0
1121045008618,14.60,0.06,133.70364,20.10850,56352.21008,0
1121045008618,14.27,0.05,133.70362,20.10852,56367.13286,0
1121045008618,14.27,0.05,133.70362,20.10853,56367.13622,0
1121045008618,14.29,0.05,133.70362,20.10849,56367.13959,0
1121045008618,14.30,0.06,133.70363,20.10853,56367.14300,0
1121045008618,14.87,0.06,133.70365,20.10852,56383.12343,0
1121045008618,14.85,0.06,133.70365,20.10852,56383.13133,0
1121045008618,14.86,0.06,133.70361,20.10851,56383.13917,0
1121045008618,14.89,0.06,133.70365,20.10853,56383.15243,0
1121045008618,14.86,0.06,133.70362,20.10851,56389.14399,0
1121045008618,14.87,0.06,133.70365,20.10850,56389.15479,0
1121045008618,14.86,0.06,133.70361,20.10852,56389.16565,0
1121045008618,14.86,0.06,133.70362,20.10851,56389.17662,0
1121045008618,15.06,0.06,133.70364,20.10855,56405.13783,0
1121045008618,15.08,0.06,133.70362,20.10848,56405.14457,0
1121045008618,15.07,0.06,133.70364,20.10847,56405.15134,0
1121045008618,15.07,0.06,133.70367,20.10851,56405.15811,0
1121045008618,14.84,0.06,133.70364,20.10852,56411.20574,0
1121045008618,14.84,0.06,133.70364,20.10855,56411.21176,0
1121045008618,14.85,0.06,133.70362,20.10852,56411.21779,0
1121045008618,14.83,0.06,133.70368,20.10850,56411.22385,0
1121045008618,15.26,0.06,133.70362,20.10855,56560.49463,0
1121045008618,15.21,0.06,133.70361,20.10858,56560.49599,0
1121045008618,15.24,0.06,133.70364,20.10853,56560.49735,0
1121045008618,15.25,0.06,133.70362,20.10857,56560.49873,0
1121045008618,14.62,0.06,133.70361,20.10856,56590.45802,0
1121045008618,14.62,0.06,133.70363,20.10856,56590.46673,0
1121045008618,14.62,0.06,133.70362,20.10857,56590.47543,0
1121045008618,14.62,0.06,133.70361,20.10856,56590.48412,0
2120117017208,13.82,0.05,133.70363,20.10848,53730.38869,0
2120117017208,13.83,0.05,133.70363,20.10848,53730.39416,0
2120117017208,13.81,0.05,133.70363,20.10851,53730.39967,0
2120117017208,13.80,0.05,133.70363,20.10851,53730.40514,0
2120117017208,15.31,0.05,133.70363,20.10851,54089.45299,0
2120117017208,15.29,0.05,133.70362,20.10851,54089.45805,0
2120117017208,15.30,0.05,133.70362,20.10851,54089.46312,0
2120117017208,15.30,0.05,133.70362,20.10851,54089.46808,0
2120117017208,15.19,0.05,133.70366,20.10851,53773.28978,0
2120117017208,15.19,0.05,133.70367,20.10853,53773.29545,0
2120117017208,15.17,0.05,133.70367,20.10852,53773.30091,0
2120117017208,15.19,0.05,133.70367,20.10851,53773.30640,0
2120117017208,14.55,0.06,133.70366,20.10849,53757.39650,0
2120117017208,14.47,0.06,133.70366,20.10847,53757.40153,0
2120117017208,14.55,0.06,133.70365,20.10852,53757.40658,0
2120117017208,14.51,0.06,133.70367,20.10849,53757.41166,0
2120117017208,15.38,0.05,133.70363,20.10852,54060.40930,0
2120117017208,15.38,0.05,133.70363,20.10853,54060.41828,0
2120117017208,15.37,0.05,133.70363,20.10852,54060.42721,0
2120117017208,15.38,0.05,133.70363,20.10852,54060.43613,0
2120117017208,14.77,0.05,133.70362,20.10852,54031.46913,0
2120117017208,14.77,0.05,133.70363,20.10851,54031.47731,0
2120117017208,14.76,0.05,133.70363,20.10852,54031.48548,0
2120117017208,14.77,0.05,133.70361,20.10853,54031.49373,0
2120117017208,13.84,0.05,133.70365,20.10850,54448.38317,0
2120117017208,13.83,0.05,133.70366,20.10850,54448.38919,0
2120117017208,13.81,0.05,133.70365,20.10851,54448.39523,0
2120117017208,13.82,0.05,133.70365,20.10850,54448.40130,0
2120117017208,14.25,0.05,133.70363,20.10852,54465.33004,0
2120117017208,14.25,0.05,133.70366,20.10852,54465.33855,0
2120117017208,14.21,0.05,133.70366,20.10852,54465.34716,0
2120117017208,14.23,0.05,133.70366,20.10852,54465.35575,0
2120117017208,15.42,0.05,133.70362,20.10853,54170.26143,0
2120117017208,15.42,0.05,133.70362,20.10852,54170.26877,0
2120117017208,15.41,0.05,133.70363,20.10851,54170.27612,0
2120117017208,15.41,0.05,133.70362,20.10852,54170.28334,0
2120117017208,13.93,0.05,133.70362,20.10850,54416.41415,0
2120117017208,13.91,0.05,133.70361,20.10850,54416.42101,0
2120117017208,13.92,0.05,133.70363,20.10853,54416.42780,0
2120117017208,13.95,0.05,133.70363,20.10848,54416.43460,0
2120117017208,14.68,0.05,133.70365,20.10852,54803.40229,0
2120117017208,14.68,0.05,133.70365,20.10851,54803.40910,0
2120117017208,14.68,0.05,133.70364,20.10851,54803.41576,0
2120117017208,14.69,0.05,133.70364,20.10851,54803.42242,0
2120117017208,14.56,0.05,133.70365,20.10853,54829.33198,0
2120117017208,14.56,0.05,133.70365,20.10853,54829.34173,0
2120117017208,14.56,0.05,133.70365,20.10852,54829.34937,0
2120117017208,14.56,0.05,133.70365,20.10852,54829.35699,0
2120117017208,13.95,0.05,133.70363,20.10851,54497.26435,0
2120117017208,13.96,0.05,133.70363,20.10851,54497.27338,0
2120117017208,13.95,0.05,133.70362,20.10851,54497.27919,0
2120117017208,13.94,0.05,133.70363,20.10853,54497.28508,0
2120117017208,14.38,0.05,133.70364,20.10851,54509.20471,0
2120117017208,14.36,0.05,133.70364,20.10851,54509.20952,0
2120117017208,14.36,0.05,133.70362,20.10851,54509.21427,0
2120117017208,14.37,0.05,133.70363,20.10851,54509.21905,0
2120117017208,14.46,0.05,133.70363,20.10851,54554.18300,0
2120117017208,14.46,0.05,133.70363,20.10852,54554.18874,0
2120117017208,14.45,0.05,133.70363,20.10851,54554.19445,0
2120117017208,14.46,0.05,133.70363,20.10851,54554.20018,0
2120117017208,14.25,0.05,133.70364,20.10851,54616.15701,0
2120117017208,14.25,0.05,133.70365,20.10850,54616.16196,0
2120117017208,14.26,0.05,133.70363,20.10851,54616.16694,0
2120117017208,14.23,0.05,133.70367,20.10851,54616.17189,0
2120117017208,14.25,0.05,133.70365,20.10851,54777.50833,0
2120117017208,14.25,0.05,133.70365,20.10852,54777.51406,0
2120117017208,14.25,0.05,133.70366,20.10852,54777.51979,0
2120117017208,14.26,0.05,133.70365,20.10851,54777.52546,0
2120117017208,15.25,0.05,133.70363,20.10852,54951.13771,0
2120117017208,15.25,0.05,133.70363,20.10852,54951.14860,0
2120117017208,15.26,0.05,133.70363,20.10854,54951.15949,0
2120117017208,15.27,0.05,133.70363,20.10853,54951.17041,0
2120117017208,14.88,0.05,133.70362,20.10850,54914.19258,0
2120117017208,14.87,0.05,133.70362,20.10851,54914.20081,0
2120117017208,14.87,0.05,133.70362,20.10851,54914.20898,0
2120117017208,14.88,0.05,133.70363,20.10851,54914.21709,0
2120117017208,14.29,0.05,133.70362,20.10851,55152.49205,0
2120117017208,14.29,0.05,133.70362,20.10851,55152.50006,0
2120117017208,14.30,0.05,133.70363,20.10851,55152.50806,0
2120117017208,14.29,0.05,133.70363,20.10851,55152.51600,0
2120117017208,14.34,0.05,133.70362,20.10852,55539.39780,0
2120117017208,14.33,0.05,133.70362,20.10851,55539.40421,0
2120117017208,14.33,0.05,133.70362,20.10851,55539.41065,0
2120117017208,14.35,0.05,133.70363,20.10852,55539.41707,0
2120117017208,14.02,0.05,133.70364,20.10852,55244.30001,0
2120117017208,14.03,0.05,133.70364,20.10852,55244.30596,0
2120117017208,14.03,0.05,133.70363,20.10850,55244.31189,0
2120117017208,14.01,0.05,133.70364,20.10852,55244.31789,0
2120117017208,14.43,0.05,133.70365,20.10855,55272.18292,0
2120117017208,14.42,0.05,133.70365,20.10854,55272.18823,0
2120117017208,14.40,0.05,133.70365,20.10854,55272.19357,0
2120117017208,14.43,0.05,133.70364,20.10854,55272.19891,0
2120117017208,14.71,0.05,133.70362,20.10852,55601.29639,0
2120117017208,14.72,0.05,133.70363,20.10852,55601.30198,0
2120117017208,14.71,0.05,133.70362,20.10852,55601.30754,0
2120117017208,14.73,0.05,133.70363,20.10852,55601.31308,0
2120117017208,14.43,0.05,133.70362,20.10853,55590.27699,0
2120117017208,14.44,0.05,133.70363,20.10852,55590.28280,0
2120117017208,14.43,0.05,133.70362,20.10852,55590.28853,0
2120117017208,14.43,0.05,133.70363,20.10852,55590.29437,0
2120117017208,15.49,0.06,133.70363,20.10851,55469.51193,0
2120117017208,15.50,0.06,133.70360,20.10852,55469.51324,0
2120117017208,15.51,0.06,133.70361,20.10851,55469.51456,0
2120117017208,15.50,0.06,133.70363,20.10850,55469.51587,0
2120117017208,14.48,0.05,133.70365,20.10854,55895.52144,0
2120117017208,14.48,0.05,133.70366,20.10854,55895.52543,0
2120117017208,14.47,0.05,133.70366,20.10854,55895.52947,0
2120117017208,14.49,0.05,133.70366,20.10853,55895.53354,0
2120117017208,14.86,0.05,133.70366,20.10854,55953.45613,0
2120117017208,14.85,0.05,133.70366,20.10854,55953.46310,0
2120117017208,14.85,0.05,133.70366,20.10853,55953.47009,0
2120117017208,14.86,0.05,133.70367,20.10853,55953.47705,0
2120117017208,14.69,0.05,133.70366,20.10854,55969.18176,0
2120117017208,14.69,0.05,133.70365,20.10854,55969.18865,0
2120117017208,14.69,0.05,133.70366,20.10853,55969.19567,0
2120117017208,14.69,0.05,133.70366,20.10854,55969.20268,0
2120117017208,14.76,0.05,133.70366,20.10854,55986.23787,0
2120117017208,14.77,0.05,133.70367,20.10853,55986.24301,0
2120117017208,14.75,0.05,133.70366,20.10853,55986.24820,0
2120117017208,14.77,0.05,133.70366,20.10853,55986.25342,0
2120117017208,15.31,0.05,133.70367,20.10852,56328.24048,0
2120117017208,15.30,0.05,133.70366,20.10854,56328.24765,0
2120117017208,15.28,0.05,133.70365,20.10853,56328.25479,0
2120117017208,15.28,0.05,133.70365,20.10853,56328.26192,0
2120117017208,14.53,0.05,133.70366,20.10853,56340.15588,0
2120117017208,14.57,0.05,133.70367,20.10856,56340.16177,0
2120117017208,14.57,0.05,133.70366,20.10853,56340.16769,0
2120117017208,14.56,0.05,133.70366,20.10853,56340.17396,0
2120117017208,14.61,0.05,133.70366,20.10854,56356.16319,0
2120117017208,14.61,0.05,133.70366,20.10855,56356.16672,0
2120117017208,14.64,0.05,133.70367,20.10855,56356.17025,0
2120117017208,14.61,0.05,133.70366,20.10855,56356.17379,0
2120117017208,14.24,0.05,133.70367,20.10854,56367.20119,0
2120117017208,14.26,0.05,133.70367,20.10852,56367.20678,0
2120117017208,14.25,0.05,133.70366,20.10854,56367.21233,0
2120117017208,14.23,0.05,133.70366,20.10853,56367.21780,0
