# time_1               cadence_1   quality_1   x_1                     y_1                     flux_1               error_1              mflags_1   trend_t_1            trend_p_1            time_2               cadence_2   quality_2   x_2                     y_2                     flux_2               error_2              mflags_2   trend_t_2           trend_p_2           
  2186.2943940295445   -29408      0           -0.4411589503288269     0.2721646726131439      1640.5558446247376   3.81901216506958     8          1635.5346699134457   1607.596894475366    2186.2943940295445   -29408      0           -0.4411589503288269     0.2721646726131439      1016.814389811974    2.3539085388183594   0          1079.0878214318795  975.7645828504792   
  2186.3148256679415   -29407      0           -0.4525119662284851     0.2797189950942993      1627.1733164271807   3.8148889541625977   0          1644.3131345075305   1608.2633360085256   2186.3148256679415   -29407      0           -0.4525119662284851     0.2797189950942993      1008.7017249649925   2.3516194820404053   0          1084.523862394056   970.4374225555964   
  2186.335257106344    -29406      8192        -0.47974517941474915    0.2922452390193939      1609.061243768157    3.8113584518432617   1          1651.050094731989    1609.2519738337157   2186.335257106344    -29406      8192        -0.47974517941474915    0.2922452390193939      998.9168019957019    2.350045919418335    1          1088.9238090251545  957.2924916672263   
  2186.3556886446313   -29405      0           -0.49334487318992615    0.30157244205474854     1606.914624607274    3.8055498600006104   0          1655.055793885251    1609.7887678647744   2186.3556886446313   -29405      0           -0.49334487318992615    0.30157244205474854     996.3499135963468    2.3470139503479004   0          1091.7945218943346  950.4622389747449   
  2186.376120282919    -29404      0           -0.4987664520740509     0.3057391047477722      1606.128021820372    3.8071980476379395   0          1656.1300706687646   1609.9936475791003   2186.376120282919    -29404      0           -0.4987664520740509     0.3057391047477722      995.8565562861106    2.3481924533843994   0          1092.9348550447671  947.6820844236111   
  2186.396551721198    -29403      0           -0.4967407286167145     0.30531519651412964     1609.266796017399    3.806403160095215    0          1654.604274515211    1609.9731988325018   2186.396551721198    -29403      0           -0.4967407286167145     0.30531519651412964     996.382328674566     2.347381830215454    0          1092.4703078718087  948.6999607706141   
  2186.416983259369    -29402      0           -0.4910961091518402     0.3015761375427246      1614.6434627643405   3.8062551021575928   0          1651.2192381583934   1609.783570395503    2186.416983259369    -29402      0           -0.4910961091518402     0.3015761375427246      1001.2028490612108   2.3474502563476562   0          1090.7818561302415  951.5725918325677   
  2186.4374148974166   -29401      0           -0.500341534614563      0.3067721724510193      1620.809094280314    3.804924249649048    0          1646.8636104474422   1610.0416818248557   2186.4374148974166   -29401      0           -0.500341534614563      0.3067721724510193      1003.5340406487735   2.3469598293304443   0          1088.356854843787   946.8731276056784   
  2186.457846435471    -29400      0           -0.5075839161872864     0.31087177991867065     1607.0518907341227   3.802602529525757    0          1642.2717217815987   1610.2162134900154   2186.457846435471    -29400      0           -0.5075839161872864     0.31087177991867065     995.3906878434814    2.3455677032470703   0          1085.623510312557   943.1403278718881   
  2186.4782778735243   -29399      0           -0.5093066096305847     0.3160912096500397      1615.8576490917917   3.8007802963256836   0          1637.815232349068    1610.454591049252    2186.4782778735243   -29399      0           -0.5093066096305847     0.3160912096500397      999.1318932974782    2.3445847034454346   0          1082.836737592898   942.147076778175    
  2186.498709511463    -29398      0           -0.5197573304176331     0.31936657428741455     1619.536308500952    3.801130771636963    0          1633.4844007126135   1610.5266851515464   2186.498709511463    -29398      0           -0.5197573304176331     0.31936657428741455     1001.622692761011    2.3451650142669678   0          1080.0582584660256  936.7226592735461   
  2186.519141049277    -29397      0           -0.5266892910003662     0.3244461119174957      1619.1826414702468   3.8005764484405518   0          1629.0538376566021   1610.6876242226379   2186.519141049277    -29397      0           -0.5266892910003662     0.3244461119174957      1002.2090886379099   2.3450307846069336   0          1077.2273053301055  933.003044169286    
  2186.5395724870978   -29396      0           -0.5444740653038025     0.33618324995040894     1626.9184185998622   3.7966766357421875   0          1624.3241210307467   1610.9602502423154   2186.5395724870978   -29396      0           -0.5444740653038025     0.33618324995040894     1005.9294573447564   2.342886447906494    0          1074.2738110534672  923.3001345828279   
  2186.5600041249127   -29395      0           -0.5553948283195496     0.3408145010471344      1629.2962495761751   3.79477858543396     0          1619.2953311684216   1610.9063751439526   2186.5600041249127   -29395      0           -0.5553948283195496     0.3408145010471344      1008.3349741968043   2.3422038555145264   0          1071.2096218743363  917.2623347419421   
  2186.5804356626177   -29394      0           -0.5747270584106445     0.349215030670166       1623.247104396309    3.790456533432007    0          1614.1837251284355   1610.6375609341173   2186.5804356626177   -29394      0           -0.5747270584106445     0.349215030670166       1004.2111851852441   2.3403286933898926   0          1068.15274346554    906.2913908341736   
  2186.600867300207    -29393      0           -0.6014477014541626     0.36750856041908264     1618.3577757400185   3.784348964691162    0          1609.3014019871898   1610.6225916379035   2186.600867300207    -29393      0           -0.6014477014541626     0.36750856041908264     998.9376848513572    2.337439775466919    0          1065.2833275807448  890.4689750216057   
  2186.6212987379113   -29392      8192        -0.607941210269928      0.37208667397499084     1619.9663340769746   3.7811520099639893   1          1604.9072563522604   1610.6446291311893   2186.6212987379113   -29392      8192        -0.607941210269928      0.37208667397499084     1000.6479499113385   2.335829496383667    1          1062.7713989869792  886.5449915827337   
  2186.641730275376    -29391      0           -0.6138569116592407     0.37321847677230835     1623.507189830607    3.780230760574341    0          1601.1410085669831   1610.2182877643966   2186.641730275376    -29391      0           -0.6138569116592407     0.37321847677230835     1001.5363760094581   2.3359286785125732   0          1060.7265261521493  882.9295266983503   
  2186.6621619129655   -29390      0           -0.628371000289917      0.38390082120895386     1625.5786114413374   3.7777955532073975   0          1598.08008033314     1610.3288881375095   2186.6621619129655   -29390      0           -0.628371000289917      0.38390082120895386     1000.6168906446674   2.3344624042510986   0          1059.198973695547   873.983437078337    
  2186.6825933504297   -29389      0           -0.6265654563903809     0.3834627866744995      1635.9745664985317   3.7774367332458496   0          1595.863058467155    1610.46782604005     2186.6825933504297   -29389      0           -0.6265654563903809     0.3834627866744995      1007.0011440681704   2.334122896194458    0          1058.224076876065   875.1171102594722   
  2186.7030248877854   -29388      0           0.33115291595458984     -0.1617608219385147     ""                   ""                   33         1594.7786691052477   1599.4266355201962   2186.7030248877854   -29388      0           0.33115291595458984     -0.1617608219385147     953.38768651773      2.3478121757507324   17         1057.875972274242   1046.6725444820481  
  2186.723456425141    -29387      0           0.3760965168476105      -0.18527314066886902    1613.0690156847816   3.819063663482666    0          1595.2483115111409   1602.887171661377    2186.723456425141    -29387      0           0.3760965168476105      -0.18527314066886902    1001.4221024042914   2.353494882583618    0          1058.2948864171149  1026.7145757807389  
  2186.7438879623733   -29386      0           0.3628898859024048      -0.17773988842964172    1620.6173628281158   3.821136713027954    0          1597.7018972238902   1602.2625581412308   2186.7438879623733   -29386      0           0.3628898859024048      -0.17773988842964172    1006.6841139900595   2.354527711868286    0          1059.6689665791523  1033.3533863766834  
  2186.7643194996126   -29385      0           0.3474689722061157      -0.17019984126091003    1624.9953827227425   3.82382869720459     0          1602.4070490681531   1601.0172770273412   2186.7643194996126   -29385      0           0.3474689722061157      -0.17019984126091003    1010.255467581712    2.356175661087036    0          1062.1732933196793  1039.924434560129   
  2186.784751036852    -29384      0           0.342107892036438       -0.166484534740448      1608.6982194924324   3.8239874839782715   0          1609.3244268661847   1600.6751386314947   2186.784751036852    -29384      0           0.342107892036438       -0.166484534740448      1001.0453648687457   2.3561947345733643   0          1065.8840880509792  1042.7543089480453  
  2186.8051825739676   -29383      0           0.3317529857158661      -0.1619613766670227     1609.6236451606392   3.824660301208496    0          1618.036792039321    1599.5080509151517   2186.8051825739676   -29383      0           0.3317529857158661      -0.1619613766670227     1001.5342271025607   2.3564250469207764   0          1070.6954324068597  1046.4976814599122  
  2186.825614110974    -29382      0           0.32305091619491577     -0.15792641043663025    1603.8033996890294   3.827183485031128    0          1627.766384473393    1598.471140476127    2186.825614110974    -29382      0           0.32305091619491577     -0.15792641043663025    999.663902395804     2.3580851554870605   0          1076.2706380285028  1049.6366726153383  
  2186.846045648097    -29381      0           0.3176657557487488      -0.1519489586353302     1607.7074975668274   3.8311595916748047   0          1637.4755414842366   1598.3893797281103   2186.846045648097    -29381      0           0.3176657557487488      -0.1519489586353302     1000.4992964140142   2.3603484630584717   0          1082.0575047975979  1053.5572585077207  
  2186.8664771850963   -29380      0           0.31554651260375977     -0.15344983339309692    1599.8655383003213   3.8308873176574707   0          1646.0375580985979   1597.6900743333802   2186.8664771850963   -29380      0           0.31554651260375977     -0.15344983339309692    997.5887451214178    2.3603439331054688   0          1087.3800181880047  1052.8231528552226  
  2186.8869087219864   -29379      0           0.32412365078926086     -0.15791857242584229    1608.5579976393358   3.8322272300720215   0          1652.4545619523985   1598.6864461015025   2186.8869087219864   -29379      0           0.32412365078926086     -0.15791857242584229    1001.8216842207503   2.361091136932373    0          1091.5893357772468  1049.5538697994605  
  2186.9073402588765   -29378      0           0.3238470256328583      -0.15682102739810944    1614.3594423405905   3.8340089321136475   0          1656.0786185230754   1598.813679204571    2186.9073402588765   -29378      0           0.3238470256328583      -0.15682102739810944    1004.7157156164258   2.3622140884399414   0          1094.2266334423941  1050.2222477698876  
  2186.927771795643    -29377      0           0.31402015686035156     -0.15390396118164062    1611.5850400159711   3.834143877029419    0          1656.7696390654025   1597.2918363774882   2186.927771795643    -29377      0           0.31402015686035156     -0.15390396118164062    1003.5519679292338   2.3622782230377197   0          1095.1370833888825  1052.6603599637165  
  2186.9482034324174   -29376      0           0.30932214856147766     -0.14923912286758423    1603.2747474875353   3.8340654373168945   0          1654.9201718957763   1597.1062591614877   2186.9482034324174   -29376      0           0.30932214856147766     -0.14923912286758423    997.4269797837703    2.3622024059295654   0          1094.4883257857082  1055.6827629389168  
  2186.968634969191    -29375      0           0.3016626834869385      -0.14688995480537415    1613.2324810300108   3.8379077911376953   0          1651.3120312433261   1595.8520031855248   2186.968634969191    -29375      0           0.3016626834869385      -0.14688995480537415    1003.9395478853028   2.364530563354492    0          1092.6842193180769  1057.4568452503281  
  2186.9890664058403   -29374      0           0.30711880326271057     -0.1486157327890396     1597.6952972065556   3.83215594291687     0          1646.839932371146    1596.7408024827228   2186.9890664058403   -29374      0           0.30711880326271057     -0.1486157327890396     993.306816703893     2.361086368560791    0          1090.2086810914875  1056.171804111452   
  2187.0094980424983   -29373      0           0.29731297492980957     -0.14435917139053345    1598.5773178784684   3.833280324935913    0          1642.2103706021999   1595.3436902594435   2187.0094980424983   -29373      0           0.29731297492980957     -0.14435917139053345    995.3665099241618    2.3617160320281982   0          1087.4646506275421  1059.1200573707536  
